Datetime,Imputed_PM25_15,Imputed_AOD_15,NDVI_2019_15,CWVDailyMean_2019_15,TempDailyMean_2019_15,RHDailyMean_2019_15,WSDailyMean_2019_15,WDDailyMean_2019_15,PressureDailyMean_2019_15,BLHDailyMean_2019_15
2019-05-23 00:00,121.0208333,0.663410763,0.20418713,1.3935,305.5177917,38.60456085,1.985080957,291.1201172,979.164375,796.4279785
2019-05-24 00:00,47.325,0.663410763,0.197405541,2.4775,304.2903748,47.23664856,2.282212019,336.2288208,980.051875,446.0466309
2019-05-25 00:00,37.09090909,0.2595,0.1902,2.811,304.3601685,40.15136719,4.007237434,303.6791687,979.7260938,1037.541748
2019-05-26 00:00,62.63636364,0.2945,0.182924846,2.182,305.0562439,32.73857117,3.421289444,304.8167114,978.4851563,822.0552979
2019-05-27 00:00,107.5520253,0.3255,0.175910805,2.114,306.7316284,25.27993202,3.444891453,311.4374084,978.1,1149.231079
2019-05-28 00:00,107.5520253,0.17,0.1694827,1.5205,306.8359985,18.44427109,3.361014366,309.4445801,977.8071875,998.4031982
2019-05-29 00:00,88.08333333,0.3095,0.163965353,2.218,308.0702515,20.59508514,3.183089256,304.699707,976.4603125,1120.794189
2019-05-30 00:00,109.1666667,0.3145,0.159683587,1.9125,308.8147583,19.72444153,2.68406105,291.1543884,975.12,1164.27478
2019-05-31 00:00,85.20833333,0.552712165,0.156962224,2.4235,308.7601318,21.66714096,2.342047453,275.8664551,975.3096875,953.8277588
2019-06-01 00:00,113.2604167,0.6735,0.156126088,2.667,308.2736206,27.05906868,2.278722763,102.7151337,975.6020313,704.3777466
2019-06-02 00:00,73.29347826,0.703095901,0.1575,3.0985,307.4259033,42.34275436,3.646875858,100.9648438,976.005,772.3788452
2019-06-03 00:00,64.77272727,0.6615,0.161262432,3.423,306.7808228,49.76296997,4.122574806,111.8256607,976.42875,762.5919189
2019-06-04 00:00,51.72619048,0.663410763,0.167006451,2.426,307.6298218,45.53670502,3.193331242,117.9285736,976.4901563,645.2820435
2019-06-05 00:00,86.60416667,0.678560929,0.174178774,1.3735,307.6474915,46.18511963,1.868655205,133.5248566,975.9195313,775.7850952
2019-06-06 00:00,70.2173913,0.663410763,0.182226116,2.807,306.8988037,45.16895676,2.889414787,92.40047455,976.6229688,691.8190918
2019-06-07 00:00,59,0.4595,0.190595193,3.1095,306.1844482,48.63690186,2.058935881,82.13296509,978.86875,748.2000732
2019-06-08 00:00,88.68181818,0.663410763,0.198732722,3.0775,307.2675781,37.41770172,1.995708108,322.2380066,977.9859375,831.8015747
2019-06-09 00:00,104.1041667,0.332594545,0.206085419,2.785,308.0039063,28.41610336,1.738598347,325.7275085,975.0909375,809.2062988
2019-06-10 00:00,77.04347826,0.384,0.2121,2.4235,308.6950378,31.39699936,1.705676317,263.5351563,972.4746875,730.0900879
2019-06-11 00:00,95.0625,0.663410763,0.216306871,1.4545,308.890564,28.98532295,2.284678459,270.9497375,972.52875,654.3498535
2019-06-12 00:00,48.93478261,0.69,0.218571202,3.7285,307.3439026,41.86668777,2.69766283,120.1181335,974.591875,698.8138428
2019-06-13 00:00,50.61363636,0.643556451,0.218841853,3.404,307.69104,45.46363068,2.152713776,247.4249115,975.5623438,855.6818848
2019-06-14 00:00,55.27083333,0.348,0.217067684,2.0205,308.6820068,32.73596191,4.087127209,280.414093,974.0257813,991.7176514
2019-06-15 00:00,75.91666667,0.577,0.213197554,2.3995,308.6899719,23.66298676,3.882325649,286.1401367,973.7269531,1216.390381
2019-06-16 00:00,36.21875,0.663410763,0.207180323,1.92,306.2731934,50.23711395,5.03282547,280.5223999,975.3045313,1033.642334
2019-06-17 00:00,36.19791667,0.663410763,0.198964852,0.26,305.6849365,51.98192596,4.298186302,278.9431763,974.9596094,908.8707886
2019-06-18 00:00,107.5520253,0.58426585,0.1885,1.591,302.9906616,63.12166595,1.989100814,296.947998,976.1573438,566.2293701
2019-06-19 00:00,68.58333333,0.577,0.175953442,3.325,303.09198,56.81003189,2.038363934,185.2001953,976.141875,758.2358398
2019-06-20 00:00,45.73863636,0.666937882,0.162368114,3.643,304.0411987,53.18106461,1.437118173,175.9200287,977.024375,714.3280029
2019-06-21 00:00,84.13541667,0.663410763,0.149005766,2.9195,305.3619385,53.82668304,1.594585538,169.6891479,977.3155469,740.9945679
2019-06-22 00:00,61.29545455,0.506249796,0.137128149,3.3585,306.8516846,42.81242752,2.018486023,199.8546295,976.4298438,849.4381714
2019-06-23 00:00,44.35227273,0.730332713,0.127997014,4.066,306.5308533,53.2544899,2.66652751,125.0058289,976.5711719,890.7867432
